project_id_number,title,funding_start_year,funding_end_year,institution_id,institution_name,duration,subject
223531467,Lagrangesche Multiformen und multisymplektische diskrete Systeme (B07),2012,2016,10167,Technische Universität Berlin,5,
223565800,Krümmungseffekte in molekularen und magnetischen Systemen (B08),2012,,10167,Technische Universität Berlin,3,
223569015,Strukturerhaltende Diskretisierung von Gradientenflüssen (B09),2012,,10167,Technische Universität Berlin,3,
223576431,Interaktive Werkzeuge für Forschung und Visualisierung (C00 [C01 alt]),2012,2015,10167,Technische Universität Berlin,4,
223578388,Kommunikation und Präsentation (CaP [Ö/PR]),2012,,10167,Technische Universität Berlin,3,
223578925,Zentrale Aufgaben des SFB/Transregio (Z01 [Z]),2012,,10167,Technische Universität Berlin,3,
223889144,Pulsierende Detonationsverbrennung in einer Multi-Rohr-Konfiguration (A01),2012,,10167,Technische Universität Berlin,3,
223897640,Entwicklung reduzierter Modelle für die pulsierende Verbrennung (A02),2012,,10167,Technische Universität Berlin,3,
223898589,Pulsierende stoßfreie Verbrennung (A03),2012,,10167,Technische Universität Berlin,3,
223900226,Simulation der pulsierenden Verbrennung unter erhöhten Drücken (A04),2012,,10167,Technische Universität Berlin,3,
223965950,"Modellbildung, Überwachung und Regelung der pulsierenden Verbrennung (A05)",2012,,10167,Technische Universität Berlin,3,
223967670,Entwicklung der Reaktionsmodelle für die pulsierende Verbrennung (A07),2012,2014,10167,Technische Universität Berlin,3,
223969073,Aktive Strömungskontrolle an Statorgittern bei periodisch-instationären Randbedingungen (B01),2012,,10167,Technische Universität Berlin,3,
223974937,Beeinflussung der instationären Rotor-Stator-Wechselwirkung durch adaptive Schaufelsysteme bei periodischer Androsselung (B02),2012,2016,10167,Technische Universität Berlin,5,
223985034,Dynamische Prallkühlung mit pulsierenden Prallstrahlarrays unter Querstromeinfluss (B03),2012,,10167,Technische Universität Berlin,3,
223985629,Numerische Simulation von pulsierenden Prallstrahlarrays II (B04),2012,,10167,Technische Universität Berlin,3,
223986407,Untersuchung der Auswirkung einer druckerhöhenden pulsierenden Verbrennung auf die Filmkühlungseffektivität von Turbinenschaufeln (B05),2012,,10167,Technische Universität Berlin,3,
223986837,Schnelle Regelung instationärer Effekte in Turbomaschinen (B06),2012,,10167,Technische Universität Berlin,3,
223988064,Integriertes Graduiertenkolleg (MGK),2012,,10167,Technische Universität Berlin,3,
223990186,Zentrale Aufgaben des Sonderforschungsbereichs (Z),2012,,10167,Technische Universität Berlin,3,
225494212,Deterministische Quantenbauelemente für Quantenkommunikationsnetzwerke (C12),2012,,10167,Technische Universität Berlin,3,
230152448,HLB-Systementwurf und prozessbasiertes Projektmanagement in der Entwicklung - Transfer in die produzierende Kran-Industrie (T04),2013,2016,10167,Technische Universität Berlin,4,
230371026,"Nichtlineare Evolutionsgleichungen: Analysis, Diskretisierung und Regelung (A08)",2012,,10167,Technische Universität Berlin,3,
232764648,Lernen von Riemannschen Mannigfaltigkeiten mittels Shearlet Approximationen (A10#),2013,2016,10167,Technische Universität Berlin,4,
234946976,Konfokalmikroskop,2013,2013,10167,Technische Universität Berlin,1,
240600905,Mobiles Bildgebungssystem,2013,2013,10167,Technische Universität Berlin,1,
240757156,Unternehmensplanspiel zur HLB-spezifischen Kompetenzentwicklung - Realisierung eines Prototyps zur Simulation hybrider Wertschöpfungsprozesse entlang des HLB-Lifecycle (T05#),2013,2015,10167,Technische Universität Berlin,3,
247318292,Röntgendiffraktometer,2013,2013,10167,Technische Universität Berlin,1,
248198858,GRK 2032: Grenzzonen in urbanen Wassersystemen,2015,,10167,Technische Universität Berlin,3,
252633516,Thermodynamik der Kristallisation und der Adsorption von linearen und verzweigten Molekülen (A08*),2014,2017,10167,Technische Universität Berlin,4,
252642287,Design von Pickering-Emulsionen zur Auftrennung von Produkten unterschiedlicher Polarität (B06*),2014,,10167,Technische Universität Berlin,3,
252643153,"Charakterisierung, Modellierung und Simulation des Trennverhaltens mizellarer Lösungsmittelsysteme (B08*)",2014,,10167,Technische Universität Berlin,3,
252645605,Prozessführung der Miniplants (C04*),2014,2017,10167,Technische Universität Berlin,4,
263995010,Nanoindenter,2014,2014,10167,Technische Universität Berlin,1,
265723286,Reaktions-Diffusions-Systeme: Hysterese und nichtlokale Interaktionen (A09*),2015,2018,10167,Technische Universität Berlin,4,
265820116,Kollektive Dynamik in Laser-Netzwerken aus nichtidentischen Lasern (B09),2015,,10167,Technische Universität Berlin,3,
265820810,Kontrolle von zeitabhängigen Netzwerken und Anwendungen auf Epidemiologie (B10*),2015,2018,10167,Technische Universität Berlin,4,
266162050,Prüfstand zur Untersuchung von Geräusch- und Schwingungsproblemen bei Kfz Bremssystemen,2014,2014,10167,Technische Universität Berlin,1,
269857204,Antriebsstrangprüfstand,2015,2015,10167,Technische Universität Berlin,1,
278130279,Flüssigchromatographie-Massenspektrometer (LC-MS),2015,2015,10167,Technische Universität Berlin,1,
278134432,Flüssigchromatographie-Massenspektrometer (LC-MS),2015,2015,10167,Technische Universität Berlin,1,
281597962,GRK 2227: Identität und Erbe,2016,,10167,Technische Universität Berlin,3,
284053389,Integriertes Graduiertenkolleg 'School of Nanophotonics' (MGK),2016,,10167,Technische Universität Berlin,3,
284141205,Triboanalysesystem,2015,2015,10167,Technische Universität Berlin,1,
290045248,SFB 1265: Re-Figuration von Räumen,2018,,10167,Technische Universität Berlin,3,
290923894,Röntgenpulverdiffraktometer mit Hochtemperatur-Reaktionskammer,2015,2015,10167,Technische Universität Berlin,1,
315965653,Sekundärfächer Riemannscher Flächen (A11*),2016,,10167,Technische Universität Berlin,3,
315965799,Ropelength für periodische Verschlingungen (A12*),2016,,10167,Technische Universität Berlin,3,
316047817,Diskrete geometrische Strukturen motiviert durch Anwendungen und Architektur (C01* [A08/A09]),2016,,10167,Technische Universität Berlin,3,
316048782,Digitale Darstellungen von Daten auf Mannigfaltigkeiten (C02*),2016,,10167,Technische Universität Berlin,3,
316125039,Shearlet Approximation und Simulation von Bruchstellenentwicklungen (C03* [A10]),2016,,10167,Technische Universität Berlin,3,
316133350,Persistenz und Stabilität geometrischer Komplexe (C04*),2016,,10167,Technische Universität Berlin,3,
316133665,Algorithmische und strukturelle Aspekte von Punktwolkenflächen (C05*),2016,,10167,Technische Universität Berlin,3,
316134061,Internet basierte Mathematikvisualisierung (Z02* [C06*]),2016,,10167,Technische Universität Berlin,3,
316158428,Konzentration der Wirbelstärke für die Simulation von Strömungen (C07*),2016,,10167,Technische Universität Berlin,3,
316164396,Informationsinfrastruktur (II* [INF]),2016,,10167,Technische Universität Berlin,3,
318383041,Röntgen-Photoelektronen-Spektrometer,2016,2016,10167,Technische Universität Berlin,1,
320128417,Optimierung brennbarer Gemische für die stoßfreie Explosion (A08*),2016,,10167,Technische Universität Berlin,3,
320131581,Experiment und Numerik zu Brennrohr-Plenum-Wechselwirkungen bei pulsierender Verbrennung (C01*),2016,,10167,Technische Universität Berlin,3,
320205257,Verlustarme Einströmung und Interaktion kofluent startender Freistrahlen in ein Plenum (C02*),2016,,10167,Technische Universität Berlin,3,
320205368,Gesamtheitliche Bewertung und Verbesserung einer Gasturbine mit periodisch druckerhöhender Verbrennung (D01*),2016,,10167,Technische Universität Berlin,3,
327227507,Niedrigvakuum-Rasterelektronenmikroskop (lowVac-SEM),2016,2016,10167,Technische Universität Berlin,1,
334035840,Mitteldruckverbrennungsprüfstand,2017,2017,10167,Technische Universität Berlin,1,
345032435,Hybride Trennprozesse: Modellierung und Entwurf von membrangestützter Rektifikation (T02),2017,,10167,Technische Universität Berlin,3,
362052164,Geometrische Desingularisierung nicht-hyperbolischer iterierter Abbildungen (B10#),2017,,10167,Technische Universität Berlin,3,
363484521,Hochleistungsrechencluster der Fakultät IV - Elektrotechnik und Informatik,2017,2017,10167,Technische Universität Berlin,1,
389128958,Geographische Imaginationen: Sicherheit und Unsicherheit im Generationenvergleich (A01),2018,,10167,Technische Universität Berlin,3,
389135268,Bildung: Raumwissen von Kindern und Jugendlichen in der Planung (A02),2018,,10167,Technische Universität Berlin,3,
389146167,Waren und Wissen: Raumwissen von Konsumenten und Produzenten (A03),2018,,10167,Technische Universität Berlin,3,
389147055,Architekturen des Asyls: Aneignungsprozesse in Flüchtlingsunterkünften (A04),2018,,10167,Technische Universität Berlin,3,
389147743,Biographien der Mittelschichten: Raumbezüge im Wandel des Lebens (A05),2018,,10167,Technische Universität Berlin,3,
389149018,Digitale städtebauliche Planungen: Planerisches Handeln und materiell-physische Anordnungen (B01),2018,,10167,Technische Universität Berlin,3,
389150233,Zentren der Koordination: Die Polykontexturalisierung von Macht in Kontrollräumen (B02),2018,,10167,Technische Universität Berlin,3,
389206479,Smart Cities: Alltagshandlungen in digitalisierten Lebensräumen (B03),2018,,10167,Technische Universität Berlin,3,
389212055,Lokative Medien: Inklusion und Exklusion in öffentlichen Räumen (B04),2018,,10167,Technische Universität Berlin,3,
389218551,Translokale Netzwerke: Öffentlichkeit im Social Web (B05),2018,,10167,Technische Universität Berlin,3,
389262630,Die Grenzen der Welt: Prozesse von De- und Rebordering in globaler Perspektive (C01),2018,,10167,Technische Universität Berlin,3,
389265991,Nichtregierungsorganisationen: Strategien räumlicher Ordnungsbildung (C02),2018,,10167,Technische Universität Berlin,3,
389266598,Doing Mini-publics: Translokalisierung von Politik (C03),2018,,10167,Technische Universität Berlin,3,
389267075,Die Welt in meiner Straße: Ressourcen und Netzwerke von Stadtbewohner/-innen (C04),2018,,10167,Technische Universität Berlin,3,
389268035,Integriertes Graduiertenkolleg (MGK),2018,,10167,Technische Universität Berlin,3,
389288059,Raummigration und Tourismus (Ö),2018,,10167,Technische Universität Berlin,3,
389293857,Zentrale Aufgaben des Sonderforschungsbereichs (Z),2018,,10167,Technische Universität Berlin,3,
397790654,Solubilisierung schwach polarer Stoffe in mizellaren Systemen (A09*),2018,,10167,Technische Universität Berlin,3,
397791518,Gas/Flüssigkeits-Stofftransport in reagierenden Phasensystemen (A10*),2018,,10167,Technische Universität Berlin,3,
397796442,Homogenkatalytische reduktive Aminierung langkettiger Aldehyde und Hydroaminomethylierung lang-kettiger Alkene mit integrierter Katalysatorabtrennung in thermoregulierten Phasensystemen (A11*),2018,,10167,Technische Universität Berlin,3,
398047057,Integriertes Design von thermomorphen Lösungsmittelsystemen (TMS) und Trennprozessen zur effi-zienten Rückgewinnung von homogenen Katalysatoren und Lösungsmitteln (B09*),2018,,10167,Technische Universität Berlin,3,
398047587,Schnelles modellgestütztes Design von chemischen Prozessen mit mehreren flüssigen Phasen (D01*),2018,,10167,Technische Universität Berlin,3,
398048376,Demonstration einer beschleunigten Prozessentwicklung und optimaler Betriebsstrategien für die reduktive Aminierung langkettiger Aldehyde in Emulsionssystemen (D02*),2018,,10167,Technische Universität Berlin,3,
398065193,Entwicklung und Erprobung der integrierten Reaktion und Katalysatorabtrennung zur homogen kataly-sierten reduktiven Aminierung und Hydroaminomethylierung langkettiger Alkene in einer Miniplant (D03*),2018,,10167,Technische Universität Berlin,3,
398067120,Prozessführung der reduktiven Aminierung und der Hydroaminomethylierung in den Demonstrations-anlagen (D04*),2018,,10167,Technische Universität Berlin,3,
399582403,Servohydraulische Universalprüfmaschine,2018,2018,10167,Technische Universität Berlin,1,
399618089,S-Parametermessplatz,2018,2018,10167,Technische Universität Berlin,1,
399618243,Vektorsignalmessplatz,2018,2018,10167,Technische Universität Berlin,1,
399618541,Zeitbereichsmessplatz,2018,2018,10167,Technische Universität Berlin,1,
403371556,Hochauflösendes Raster-Transmissionselektronenmikroskop (300kV),2018,2018,10167,Technische Universität Berlin,1,
271277,GRK 252: Geistliches Lied und Kirchenlied interdisziplinär,1996,2005,10323,Johannes Gutenberg-Universität Mainz,10,
272165,GRK 392: Stoffbestand und Entwicklung von Kruste und Mantel,1997,2006,10323,Johannes Gutenberg-Universität Mainz,10,
272905,"GRK 564: Raum und Ritual. Funktion, Bedeutung und Nutzung sakral bestimmter Räume und Orte",2001,2004,10323,Johannes Gutenberg-Universität Mainz,4,
272933,GRK 570: Eichtheorien - experimentelle Tests und theoretische Grundlagen,1999,2008,10323,Johannes Gutenberg-Universität Mainz,10,
273527,GRK 826: Spurenanalytik von Elementspezies: Methodenentwicklungen und Anwendungen,2002,2011,10323,Johannes Gutenberg-Universität Mainz,10,
375059,GRK 1043: Antigenspezifische Immuntherapie,2004,2013,10323,Johannes Gutenberg-Universität Mainz,10,"Mikrobiologie, Virologie und Immunologie"
375129,GRK 1044: Entwicklungsabhängige und krankheitsinduzierte Modifikationen im Nervensystem,2004,2013,10323,Johannes Gutenberg-Universität Mainz,10,Grundlagen der Biologie und Medizin
5076966,Wirkungen und Folgen einer Gesteigerten eNOS-Genexpression (A 01),1998,2007,10323,Johannes Gutenberg-Universität Mainz,10,
5076990,Mechanismen der no-abhängigen Genexpression in Mesangiumzellen der Rattenniere (A 02),1998,2007,10323,Johannes Gutenberg-Universität Mainz,10,
5077084,Die Bedeutung von Tetrahydrobiopterin für die Neurotransmittersynthese und die no-vermittelte Infektabwehr und Entzündung (A 4),1998,2003,10323,Johannes Gutenberg-Universität Mainz,6,
5077090,Funktionelle Analyse des murinen cationischen Aminosäure-Transporters 2 (mCAT-2) durch Gen-Knockout (A 5),1998,2000,10323,Johannes Gutenberg-Universität Mainz,3,
5077096,Activation and Expression of eNOS: Molecular Mechanisms of Mechanotransduction (B 01),1998,2007,10323,Johannes Gutenberg-Universität Mainz,10,
5077102,Druckinduzierte Hemmung NO-abhängiger Prozesse in Widerstandsgefäßen: zelluläre Mechanismen und funktionelle Effekte (B 2),1998,1999,10323,Johannes Gutenberg-Universität Mainz,2,
5077108,Molekulare Mechanismen der Aktivitätsregulation von NO-Synthasen (B 03),1998,2007,10323,Johannes Gutenberg-Universität Mainz,10,
5077116,Substratversorgung von NO-Synthasen: Bedeutung von Membrantransportern und intrazellulären Arginin-Quellen (B 04),1998,2007,10323,Johannes Gutenberg-Universität Mainz,10,
5077120,eNOS in endothelial Cells and Platelets: Determining the 'Phsopho-Switch' for eNOS uncoupling (B 05),1998,2007,10323,Johannes Gutenberg-Universität Mainz,10,
5077126,Bedeutung von NO und Apoptose in der Pathogenese entzündlicher Nierenerkrankungen (C 1),1998,2000,10323,Johannes Gutenberg-Universität Mainz,3,
5077130,Regulation und Bedeutung der S-Nitrosylierung in Endothelzellen (C 02),1998,2004,10323,Johannes Gutenberg-Universität Mainz,7,
5077136,Dinitrosyl-Eisen-Komplexe: Charakterisierung einer neuen Gruppe biologischer NO-Effektoren (C 3),1998,2000,10323,Johannes Gutenberg-Universität Mainz,3,
5077148,Systemische und koronare Bioverfügbarkeit von NO und Inflammation bei Koronarer Herzkrankheit (C 05),1998,2007,10323,Johannes Gutenberg-Universität Mainz,10,
