source,target,value
203302134,192385146,1
203302134,215993710,1
203302627,1675175,1
203309351,1680538,1
203309351,1704561,1
203309351,1817071,1
203309351,31681377,1
203309351,34732534,1
203309351,228016951,1
203309351,270433114,1
203321106,59983808,1
203345538,1729443,1
203345538,137379700,1
203356126,264484018,1
203469532,1475673,1
203469532,46547149,1
203526249,30818952,1
203561428,1843083,1
203606990,1687626,1
203606990,1762489,1
203606990,1820641,1
203606990,73930306,1
203613533,163231740,1
203629734,1315532,1
203633642,1304330,1
203751112,1586876,1
203751112,1648379,1
203751112,32195161,1
203751112,38662908,1
203751112,198620460,1
203751112,229428659,1
203757440,93878196,1
203813572,1090877,1
203813572,1125830,1
203813572,1605719,1
203813572,52630084,1
203813572,245034110,1
203821999,223373955,1
204020725,990565,1
204020725,1165113,1
204020725,1359285,1
204020725,1371698,1
204020725,1373547,1
204020725,1455523,1
204020725,1667122,1
204020725,1828515,1
204020725,1869975,1
204020725,26519309,1
204020725,237658015,1
204020725,270156330,1
204078343,259037113,1
204101327,275664013,1
204116693,109404086,1
204255644,1666774,1
204255644,22831912,1
204312356,1170711,1
204312356,1215386,1
204312356,1371751,1
204312356,1579338,1
204312356,1595258,1
204312356,1602727,1
204312356,23016801,1
204312356,81344179,1
204312356,161765658,1
204312356,162627773,1
204312356,231315370,1
204380114,1271684,1
204380114,1588591,1
204399179,141743269,1
204473247,1735867,1
204484133,14679523,1
204484133,91829363,1
204504035,1321766,1
204504035,317281975,1
204534300,1405356,1
205686887,1003772,1
205686887,46260937,1
205783553,320164858,1
205977146,1415045,1
205977146,85399322,1
205977146,184977191,1
206092436,93878196,1
206092436,203757440,1
206092436,243653866,1
206093894,141763668,1
206110012,18573197,1
206110012,89945552,1
206110012,195935469,1
206110012,253122963,1
206120070,55928430,1
206249034,1809813,1
206249034,1839193,1
206249034,206267967,1
206249034,206268455,1
206249624,1809813,1
206249624,1839193,1
206249624,194567658,1
206249624,206249034,1
206249624,206267967,1
206249624,206268194,1
206249624,206268455,1
206267967,1809813,1
206267967,1839193,1
206267967,206268455,1
206268194,1809813,1
206268194,1839193,1
206268194,194567658,1
206268194,206249034,1
206268194,206267967,1
206268194,206268455,1
206274746,1720718,1
206274746,1809951,1
206325128,1789943,1
206325128,243877951,1
206346396,1021831,1
206346997,1021831,1
206346997,206346396,1
206417860,1597286,1
206417860,206416908,1
206417969,206429208,1
206417969,206432173,1
206418176,1597286,1
206418176,206416908,1
206418176,206417860,1
206429208,206432173,1
206431944,246663102,1
206441792,1045562,1
206466250,1349966,1
206466250,144446484,1
206466250,248690764,1
206469338,463854,1
206469338,471479,1
206469338,1296462,1
206469338,1457346,1
206469338,1463295,1
206469338,1605501,1
206469338,1682329,1
206469338,1823506,1
206469338,1864547,1
206469338,12795120,1
206469338,32316182,1
206469338,81528687,1
206469338,216373578,1
206547994,1738687,1
206547994,16605958,1
206547994,22075011,1
206547994,124724306,1
206547994,280394238,1
206612120,1601491,1
206612120,1651695,1
206612120,1795492,1
206612120,91551084,1
206612120,203191942,1
206612120,213537072,1
206612120,233070645,1
206667716,54698382,1
206678983,1846907,1
206678983,21419935,1
206678983,84968543,1
206777777,1063781,1
206777777,1351915,1
206777777,1495546,1
206777777,1562861,1
206777777,21664637,1
206777777,216336136,1
206777777,244251182,1
206796856,1654295,1
206837561,26519309,1
206837614,1206986,1
206924227,1434298,1
206924227,1457346,1
206924227,1561092,1
206924227,1647412,1
206924227,1740902,1
206924227,1872277,1
206924227,19759723,1
206924227,175299461,1
206924227,192606750,1
206924227,240794017,1
206924227,240795110,1
206965734,248764876,1
207152572,262430,1
207157939,1010508,1
207157939,1350132,1
207157939,1370598,1
207157939,1690114,1
207157939,1714763,1
207157939,1826877,1
207157939,20436255,1
207157939,216711248,1
207157939,216711414,1
207161087,1398878,1
207161087,1831196,1
207161087,180247935,1
207161869,1054850,2
207161869,1342748,2
207161869,1449254,2
207161869,1730035,2
207161869,39256070,2
207161869,46854670,2
207161869,207161869,1
207161869,251904027,2
207192755,1560271,1
207192755,131153432,1
207192755,213174201,1
207222705,1114437,1
207222705,1274497,1
207222705,1811259,1
207291153,447661,1
207291153,1648379,2
207291153,1692328,1
207291153,198620460,2
207291153,203751112,1
207291153,229428659,1
207427727,140227917,1
207427727,207428048,1
207428048,140227917,1
207454664,1358191,1
207454664,1608930,1
207454664,1767877,1
207454664,27541576,1
207454664,157090881,1
207454664,259047837,1
207657137,1582326,1
207804462,1800158,1
207804462,1833124,1
207827959,19821484,1
207861810,162576812,1
207862729,162576812,1
207862729,207861810,1
207862729,207862799,1
207862799,162576812,1
207862799,207861810,1
207946403,1695582,1
207946403,217858203,1
207946403,288547308,1
208024820,79623218,1
208130354,226711505,1
208130354,261874536,1
208155615,38867891,1
208214490,1398878,1
208214490,1831196,1
208214490,180247935,1
208214490,207161087,1
208215175,252001,1
208215175,1110750,1
208215175,1466037,1
208215175,1506676,1
208215175,215803107,1
208215507,2027452,1
208215507,268528350,1
208235048,208230277,1
208329045,1782014,1
208501202,950054,1
208501202,969109,1
208501202,174819265,1
208501202,226518520,1
208501202,286494803,1
208560107,1052576,1
208560107,1714135,1
208560107,1714579,1
208560107,1875003,1
208560107,52465731,1
208560107,81507367,1
208560107,222016154,1
208560107,262655603,1
208668818,193411153,1
208707073,1096591,1
208707073,1589007,1
208707073,1718444,1
208707073,1793270,3
208707073,119255494,1
208744342,54207342,1
208764840,1125928,1
208764840,1152045,1
208764840,1180539,1
208764840,1231427,1
208764840,1329419,1
208764840,1376712,1
208764840,1426575,1
208764840,1577781,1
208764840,1660547,1
208764840,243147276,1
208773301,1073137,1
208773301,1290572,1
208773301,1380573,1
208773301,1441808,1
208773301,1482352,2
208773301,1704174,1
208773301,1723812,1
208773301,1759853,1
208773301,36924682,1
208773301,131357937,1
208773301,164129600,1
208773301,175167619,1
208773301,219179407,1
208773301,238350642,1
208773301,256604865,1
208773301,335593593,1
208869432,1706060,1
208869432,17445335,1
209016782,1233355,1
209132293,1078792,1
209132293,1837684,1
209132293,69239900,2
209198476,1768510,1
209296365,1801155,1
209296365,316374066,1
209307512,1735867,1
209307512,1755072,1
209307512,31005525,1
209307512,236332769,1
209354616,1679237,1
209354616,1763537,1
209354616,1869224,1
209458300,30797994,1
209484120,1686564,2
209504915,1444188,1
209625869,1224789,1
209625869,164354185,1
209625869,181183863,1
209699512,261028032,1
209704387,1611261,1
209736402,1290572,1
209740731,1793270,1
209744141,1524782,1
209753053,209699512,1
209793865,1373215,1
209793865,186064604,1
209823520,1564449,1
209823520,1862813,1
209837946,1824785,1
209893431,1135701,1
209893431,1357336,1
209893431,1714135,1
209893431,1714579,1
209893431,1875003,1
209893431,52465731,1
209893431,81507367,1
209893431,208560107,1
209893431,262655603,1
209943450,1304494,1
209943450,248481199,1
209943450,248481273,1
209943450,248481356,1
209955372,1190911,1
209955372,241670555,1
209992220,1427383,1
209992220,1522797,1
209992220,1655571,1
209992220,1747343,1
209992220,1866634,1
209992220,16523938,1
209992220,74544810,1
209992220,74544894,1
210053376,1116053,1
210053376,1251354,1
210053376,1642241,1
210053376,1746347,1
210053376,1770862,1
210053376,1860473,1
210053376,121661178,1
210053376,210055073,2
210053376,279442262,1
210103450,1472554,1
210103450,233518510,1
210104267,1097178,1
210104267,1191475,1
210105876,1798398,1
210105876,210105411,1
210106912,1798398,1
210106912,210105411,1
210106912,210105876,1
210138463,26333352,1
210138463,391304567,1
210225188,1110988,1
210225188,1740662,1
210225188,1797377,1
210225188,210227466,1
210225188,210232085,1
210227466,1110988,1
210230853,1134765,1
210230853,67232912,1
210230853,183606407,1
210232085,1110988,1
210232085,1797377,1
210232085,210227466,1
210237054,1462471,1
210237054,1546552,1
210237054,1864681,1
210237054,16462532,1
210237485,1439935,1
210237485,1627373,1
210237485,35019844,1
210238113,109404086,1
210255420,1274695,1
210255420,1373541,1
210257049,2039628,1
210257049,29057663,1
210312915,1799352,1
210312915,245922670,1
210312915,257409341,1
210327754,1552179,1
210327754,1863124,1
210327754,247393510,1
210342372,1371574,1
210342372,1423363,1
210342372,1647199,1
210342372,30613814,1
210342372,82736777,1
210342372,179004058,1
210365911,33831724,1
210365911,224459269,1
210365911,240875170,1
210365911,241803367,1
210394292,22831912,2
210434161,1551779,1
210434161,388751998,1
210518945,16278400,1
210518945,252165772,1
210556984,210565191,1
210556984,289794076,1
210558795,1860365,1
210718615,1774524,1
210983456,44356496,1
210983456,62481752,1
210983456,213474858,1
211099536,1045173,1
211099536,1150723,1
211099536,1800735,1
211099536,21500813,1
211099536,28812042,1
211099536,30266010,1
211099536,245767876,1
211108597,415968,1
211108597,864481,1
211108597,864505,1
211108597,1712150,1
211108597,51667051,1
211108597,186357963,1
211108597,211108307,1
211108597,211109104,1
211108597,211109213,1
211109104,51667051,1
211109104,211108307,1
211109213,51667051,1
211109213,211108307,1
211109213,211109104,1
211157710,211161460,1
211157710,211162417,1
211157710,211162946,1
211157930,1803153,1
211157930,239878544,1
211157930,284042009,1
211162417,211161460,1
211162417,211162946,1
211162946,211161460,1
211203386,1522768,1
211278076,1192648,1
211278076,1613142,1
211278076,242291438,1
211278076,242293682,1
211278076,242293802,1
211278076,242294099,1
211278076,242294462,1
211357756,171275684,1
211357756,198194021,1
211434999,1785518,1
211434999,190408316,1
211450335,1457692,1
211450335,1583660,1
211450335,1759750,1
211450335,1851498,1
211450335,22442564,1
211450335,244491094,1
211458772,1523073,1
211484596,993262,2
211484596,1689717,2
211487376,1191729,1
211487376,1692695,1
211487376,1749243,1
211487376,30594947,1
211487376,326486943,1
211500851,1642874,2
211511266,1874974,1
211605911,1112294,1
211605911,1576448,1
211605911,1790433,1
211605911,1805758,1
211605911,1823836,1
211605911,1824178,1
211605911,1840047,1
211605911,184842796,1
211605911,213250763,1
211605911,221323642,1
211605911,250941791,1
211605911,252620122,1
211605911,315069568,1
211674331,1249086,1
211674331,1750976,1
211674331,1794545,1
211739359,1842353,1
211741303,988483,1
211741303,1078075,1
211741303,1079194,1
211741303,1250774,1
211741303,1340096,1
211741303,1451965,1
211741303,1569539,1
211741303,1589512,1
211741303,1822723,1
211741303,27317891,1
211741303,213587655,1
211741303,380505518,1
211746361,1036351,1
211746361,1134765,1
211746361,1165251,1
211746361,67232912,1
211746361,183606407,1
211746361,210230853,1
211746361,211798533,2
211746361,246353815,1
211746361,330593887,1
211747180,1036351,1
211747180,1134765,1
211747180,1165251,1
211747180,1171987,1
211747180,1340140,1
211747180,1480518,1
211747180,1778238,1
211747180,41591448,1
211747180,67232912,1
211747180,183606407,1
211747180,210230853,1
211747180,211746361,1
211747180,211798533,2
211747180,246353815,1
211747180,330593887,1
211760740,1715408,1
211760740,1978198,1
211767904,1358041,1
211767904,1393200,1
211767904,248453537,1
211793441,1284103,1
211793441,77616641,1
211798533,1036351,2
211798533,1134765,2
211798533,1165251,2
211798533,67232912,2
211798533,183606407,2
211798533,210230853,2
211798533,211798533,1
211798533,246353815,2
211878012,211512417,1
211930382,1394041,1
211930382,1656474,1
211946961,1382020,1
211946961,1473591,1
211946961,1671952,1
211946961,1690013,1
211946961,172806240,1
211946961,216535478,1
211946961,216538759,1
211947149,1274528,1
211947149,1382020,1
211947149,1473591,1
211947149,1671952,1
211947149,1690013,1
211947149,97072571,1
211947149,172806240,1
211947149,180367303,1
211947149,211946961,1
211947149,216535478,1
211947149,216538759,1
211975843,226687745,1
212043243,249172665,1
212043243,249172773,1
212047493,1336834,1
212125889,1343997,1
212125889,1911710,1
212125889,23426048,1
212156394,993981,1
212156394,1033408,1
212156394,1138491,1
212156394,1225622,1
212156394,1264580,1
212156394,1311996,1
212156394,1383870,1
212156394,1417702,1
212156394,1418409,1
212156394,1440638,1
212156394,1470537,1
212156394,1541954,1
212156394,1579025,1
212156394,1865831,1
212195196,1060809,1
212213256,1349803,1
212213256,1797618,1
212215801,14802306,1
212215801,259768157,1
212235180,834664,1
212235180,1354482,1
212235180,1466595,1
212235180,1515282,1
212235180,1719804,1
212235180,215263159,1
212235180,215322810,1
212235180,215324231,1
212245294,212245290,1
212245702,212141950,1
212339329,258350843,1
212352088,1026486,1
212352088,1177177,1
212352088,1534191,1
212352088,62810053,1
212352088,79992106,1
212352088,173975800,1
212352088,227157452,1
212380553,1553725,1
212380553,257602625,1
212407608,212413104,1
212431803,223664721,1
212465872,18059508,1
212465872,184671786,1
212579672,1017304,1
212579672,1045444,1
212579672,1345506,1
212579672,1400002,1
212579672,1640629,1
212579672,1655411,1
212579672,1721146,1
212579672,13798430,1
212579672,44233130,1
212579672,66107169,1
212719751,5942,1
212719751,261350,1
212719751,1023462,1
212719751,1264008,1
212719751,1385445,1
212719751,1477302,1
212719751,1519841,1
212719751,1661830,1
212719751,1669914,1
212719751,1671742,1
212719751,1731355,1
212719751,1756162,1
212719751,1766604,1
212719751,1770846,1
212719751,1779389,1
212719751,1832154,1
212719751,1857405,1
212719751,1875110,1
212719751,2001146,1
212719751,2044353,1
212719751,15129714,1
212719751,16278400,1
212719751,48554016,1
212719751,48554158,1
212719751,55457038,1
212719751,167681375,1
212719751,171595628,1
212719751,186288093,1
212719751,218506658,1
212719751,226547291,1
212719751,230937024,1
212719751,231392588,1
212719751,236740920,1
212719751,236755382,1
212783424,1042934,1
212783424,1094296,1
212783424,1190794,1
212783424,1344485,1
212783424,1389792,1
212783424,1686602,1
212787645,9599048,1
212787645,14558288,1
212787645,198099913,1
212806417,142542604,1
212884769,1607628,2
212884973,1165400,1
212898272,1378037,1
212898272,1782014,1
212898272,208329045,1
212936972,6938,1
212936972,1259451,1
212936972,1398234,1
212936972,1413896,1
212936972,1502584,1
212936972,1602534,1
212936972,1811894,3
212936972,1850339,1
212936972,1867124,1
212936972,34283213,2
212936972,41119934,1
212936972,44253434,1
212979903,259937,1
212979903,1614495,1
212979903,26722499,1
212979903,59082404,1
212979903,86729729,1
212979903,150182121,1
212979903,215963025,1
213075391,39174399,1
213085972,1404983,1
213085972,1609348,1
213085972,28955591,1
213085972,35080505,1
213085972,59533163,1
213085972,128675209,1
213114326,1797224,1
213114326,198253102,1
213120544,1746273,1
213120544,32645370,1
213149855,1772691,1
213174201,1560271,2
213174201,131153432,1
213174370,270991759,1
213250763,221323642,1
213273393,1331798,1
213273393,1363331,1
213273393,1436549,1
213273393,1480642,2
213273393,1500114,1
213273393,1614756,1
213273393,1813818,1
213273393,24101733,1
213273393,216610138,1
213392948,201292117,1
213392948,238042525,1
213415596,1033105,1
213415596,1508275,1
213415596,1657863,1
213415596,38662180,1
213415596,232127540,1
213415596,324675389,1
213423983,1104507,1
213423983,1433838,1
213423983,1452742,1
213423983,1748310,1
213423983,1775456,1
213423983,1790179,1
213423983,1814657,1
213423983,44110198,1
213423983,233615249,1
213474858,62481752,1
213537072,1795492,1
213601185,1104102,1
213601185,1292392,1
213601185,138845673,1
213659701,1060269,1
213659701,1080917,1
213659701,1090448,1
213659701,1441808,1
213659701,1454093,1
213659701,1508243,1
213659701,1543950,1
213659701,1582326,1
213659701,1602628,1
213659701,1605501,1
213659701,1618001,1
213659701,1647068,1
213659701,1667755,1
213659701,1667763,1
213659701,1682494,1
213659701,1722420,1
213659701,1775456,1
213659701,1813444,1
213659701,1868528,1
213659701,55027545,1
213659701,251286794,1
213682362,35100740,1
213694042,84968543,1
213700339,1185678,1
213700339,1344374,1
213700339,1622490,1
213700339,1812608,1
213700339,1814938,1
213700339,31927068,2
213700339,35633704,1
213700339,77800577,1
213700339,128593381,1
213700339,163415257,1
213700339,273165456,1
213700339,278523017,1
213741753,1014282,1
213741753,1679753,1
213741753,1812293,1
213741753,79725615,1
213741753,110059116,1
213741753,193659787,1
213793855,1003585,1
213793855,1616444,1
213793855,30635947,1
213828009,1230874,1
213853876,1467289,1
213857220,1761033,1
213857220,1804975,1
213857220,286233728,1
213857220,358324139,1
213899802,1114351,1
213936052,1662549,1
213936052,12468481,1
213936052,263052165,1
213937462,33319398,1
213937462,46753193,1
213942017,1177745,1
213942017,1612301,1
213942017,1683491,1
213942017,1714579,1
213942017,1831225,1
213942017,1860300,1
213942017,1869392,1
213942017,18038832,1
213942017,32541031,1
213942017,216500402,2
213942017,216503076,1
213942017,256543277,1
213942017,260441424,1
213953739,1321051,1
213953739,17894967,1
213959878,1284103,1
213959878,77616641,1
213959878,211793441,1
214066413,1155423,1
214066413,1591988,1
214113329,1858132,1
214113329,219264847,1
214120857,443428,1
214120857,969363,1
214120857,1759453,1
214120857,1841658,1
214120857,44007672,1
214120857,264693790,1
214170632,1680685,2
214281990,1441306,1
214281990,1612301,1
214281990,1831225,1
214281990,27481076,1
214281990,84907540,1
214281990,213942017,1
214281990,256543277,1
214281990,260441424,1
214281990,260443773,1
214285348,987780,1
214285348,999778,1
214285348,1087765,1
214285348,1203066,1
214285348,1323818,1
214285348,1474583,1
214285348,1565518,1
214285348,1614659,1
214285348,1632097,1
214285348,1641194,1
214285348,1679370,1
214285348,1691779,1
214285348,1758636,1
214285348,1774919,1
214285348,1798417,1
214285348,140064647,1
214285348,216344525,1
214285348,233558963,1
214371581,214448257,1
214416345,1101011,1
214416345,1451184,1
214416345,1464727,1
214416345,1712314,1
214416345,1749025,1
214416345,122822853,1
214416345,162043406,1
214416345,226007942,1
214416345,320291303,1
214416345,323435901,1
214421581,1759695,1
214421581,84969208,1
214421581,172417513,1
214421581,252196907,1
214422033,239778255,1
214448812,26253175,1
214452185,261080,1
214452185,803113,1
214452185,1166941,1
214452185,1250657,1
214452185,1580397,1
214452185,214371581,1
214452185,214448257,1
214452185,214725628,1
214452338,209110856,2
214452338,270259542,1
214500346,1652115,1
214503982,15519624,1
214644037,1278341,1
214644037,1329722,1
214644037,1581566,1
214644037,1594328,1
214644037,1606681,1
214644037,1635218,1
214644037,1710285,1
214644037,1735659,1
214644037,68523205,1
214725628,261080,1
214725628,803113,1
214725628,1166941,1
214725628,214371581,1
214725628,214448257,1
214807574,1028151,1
214807574,1328318,1
214807574,172867212,1
214836960,1998078,1
214846497,999778,1
214846497,1219598,1
214846497,1393212,1
214846497,1540732,2
214846497,1797546,2
214846497,62727332,1
214878258,1324902,1
214878258,1604137,1
214883294,244561336,1
214962143,214962173,1
215018916,968401,1
215018916,1378325,1
215018916,1430550,1
215018916,1823836,1
215018916,1846534,1
215018916,1860984,1
215018916,27829862,1
215018916,47161941,1
215018916,99720565,1
215018916,187191285,1
215018916,324597215,1
215074789,35327043,1
215074789,68933033,1
215080866,1795492,1
215080866,1837684,1
215118133,243249595,1
215118133,243250146,1
215184244,321090256,1
215259551,258483,1
215259551,1582508,1
215259551,111431259,1
215259551,353757739,1
215263159,1466595,1
215263159,1515282,1
215264098,1323187,1
215264098,1466595,1
215264098,1515282,2
215264098,99695147,1
215264807,1628406,1
215264807,1719804,1
215264807,82367534,1
215265166,1628406,1
215265166,1719804,1
215265166,82367534,1
215265166,215264807,1
215322810,1719804,2
215322810,215324231,1
215324231,1719804,1
215356232,1010553,1
215356232,1375829,1
215356232,1444548,1
215356232,132812610,1
215384057,1998078,1
215384057,64837594,1
215384057,214836960,1
215384057,229004550,1
215449846,215882466,1
215469479,1687418,1
215469479,26333352,1
215469479,210138463,1
215469479,391304567,1
215502999,1235110,1
215534114,1427594,1
215534114,1677861,1
215534114,22466291,1
215534114,224747376,1
215558321,452372,1
215558321,215558620,1
215558321,215558848,1
215558321,216702255,1
215558848,215558620,1
215635176,144447360,1
215674526,1180539,1
215674526,1272074,1
215674526,1300018,1
215674526,1827572,1
215674526,24900474,1
215689138,1436254,1
215689138,194271217,1
215691231,1759325,1
215731705,1448828,1
215731705,1547921,1
215731705,1697112,1
215731705,1735509,1
215731705,15560443,1
215755069,165115819,1
215803107,252001,1
215803107,1110750,1
215825341,1014282,1
215825341,1679753,1
215825341,1812293,1
215825341,79725615,1
215825341,110059116,1
215825341,193659787,1
215825341,213741753,1
215831640,1250089,1
215831640,1373937,1
215831640,1429718,1
215831640,1630862,1
215831640,1812310,1
215836559,1093979,1
215836559,1277510,1
215836559,1586876,1
215836559,1600503,1
215836559,1667051,1
215836559,13369378,1
215836559,32195161,1
215836559,38662908,1
215836559,203751112,1
215836576,828650,1
215836576,1055931,1
215836576,1125282,1
215836576,1201440,1
215836576,1272163,1
215836576,1340634,1
215836576,1364013,1
215836576,1374667,1
215836576,1390998,1
215836576,1425573,1
215836576,1460795,1
215836576,1671111,1
215836576,1682667,1
215836576,31599528,1
215836576,216340795,1
215839832,1000101,1
215839832,1195271,1
215839832,1298425,1
215839832,1367782,1
215839832,1417210,1
215839832,1434630,1
215839832,1459497,1
215839832,1474453,1
215839832,1570188,1
215839832,1718768,1
215839832,1823085,1
215839832,1869820,1
215839832,19863101,1
215839832,35960851,1
215839832,47162050,1
215839832,57403004,1
215839832,128920666,1
215839832,196172814,1
215839832,229961177,1
215859447,999112,1
215859447,1172838,1
215859447,1377544,1
215859447,1400716,1
215859447,1547230,1
215859447,1557421,1
215859447,1632551,1
215859447,1637740,1
215859447,1763694,1
215859447,1764058,1
215859447,28485536,1
215859447,45728364,1
215859447,87221608,1
215859447,113520501,1
215859447,152010765,1
215859447,167509179,1
215859447,170491883,1
215859447,195275001,1
215859447,327346860,1
215873928,6350,1
215873928,1177992,1
215873928,1187751,1
215873928,1368088,1
215873928,1425654,1
215873928,1546850,1
215873928,1555374,1
215873928,1556417,1
215873928,1567628,1
215873928,1593261,1
215873928,1628469,1
215873928,1665159,1
215873928,1684201,1
215873928,1722538,1
215873928,12651588,1
215873928,30329705,1
215873928,39093047,1
215873928,42779426,1
215873928,51646471,1
215873928,64447854,1
215873928,184792387,1
215873928,198780817,1
215873928,215873944,1
215873928,331159418,1
215873944,6350,1
215873944,1187751,1
215873944,1546850,1
215873944,1593261,1
215873944,1665159,1
215873944,1684201,1
215912326,969638,1
215912326,1048626,1
215912326,1172412,1
215912326,1197293,1
215912326,1344526,1
215912326,1362342,1
215912326,1369396,1
215912326,1382020,1
215912326,1440276,1
215912326,1443091,1
215912326,1462406,1
215912326,1617598,1
215912326,1671952,1
215912326,1792805,1
215912326,2022715,1
215912326,32337364,1
215912326,32337477,1
215912326,82245122,1
215912326,165306698,1
215918541,828482,1
215918541,834661,1
215918541,1219443,1
215918541,1230684,1
215918541,1260598,1
215918541,1350216,1
215918541,1457273,1
215918541,1466595,1
215918541,1515282,1
215918541,1521566,1
215918541,1569136,1
215918541,1658242,1
215918541,1719804,1
215918541,1772886,1
215918541,1801818,1
215918541,15559860,1
215918541,34077527,1
215918541,39031251,1
215918541,39543509,1
215918541,82367534,1
215918541,99695147,1
215918541,142993099,1
215918541,160504997,1
215918541,215929176,1
215918541,271614432,1
215923880,6132,1
215923880,455651,1
215923880,1000920,1
215923880,1145121,1
215923880,1271062,1
215923880,1315532,1
215923880,1350051,1
215923880,1380935,1
215923880,1393640,2
215923880,1430419,1
215923880,1464727,1
215923880,1468203,1
215923880,1474740,1
215923880,1494824,1
215923880,1577895,1
215923880,1677861,2
215923880,1715262,2
215923880,1732062,1
215923880,1760472,1
215923880,1763092,2
215923880,1767283,1
215923880,1847384,1
215923880,28568393,1
215923880,99132553,1
215923880,165484752,1
215923880,193454347,1
215923880,203204079,1
215929176,1658242,1
215929176,1719804,1
215932195,1366915,1
215932195,1618565,1
215932195,158296194,1
215932195,218416047,1
215932452,1192838,1
215932452,1442435,1
215932452,1482813,1
215932452,1600019,1
215932452,1831467,1
215934537,1239667,1
215934537,1363813,1
215934537,1379257,1
215934537,1654056,1
215934537,1724826,1
215934537,1727145,1
215934537,1765431,1
215934537,1769857,1
215934537,121240846,1
215934537,215945243,1
215940046,6877,1
215940046,1177177,1
215940046,1464373,1
215940046,1475934,1
215940046,1620593,1
215940046,1716715,1
215940046,20805750,1
215940046,96826934,1
215940046,173975800,1
215940046,216535478,1
215940046,275012851,1
215940046,275176176,1
215940046,317183158,1
215945243,1239667,1
215945243,1363813,1
215945243,1724826,1
215945243,1727145,1
215945243,1765431,1
215952836,1165193,1
215952836,1348946,1
215952836,1412248,1
215952836,1413744,1
215952836,1599557,1
215952836,1801886,1
215952836,1803501,1
215952836,1803597,1
215952836,38457685,1
215952836,201229026,1
215963025,259937,2
215963025,1036130,1
215963025,1087848,1
215963025,1424651,1
215963025,1503339,1
215963025,1614495,1
215963025,26722499,1
215963025,88943441,1
215963025,150182121,2
215963025,166587453,1
215963025,215966062,1
215963987,5374,1
215963987,259937,1
215963987,1036130,1
215963987,1087848,1
215963987,1234633,1
215963987,1424651,1
215963987,1503339,1
215963987,1695593,1
215963987,27030065,1
215963987,88943441,1
215963987,150182121,1
215963987,166587453,1
215963987,183505518,1
215963987,215963025,1
215963987,215966062,1
215964524,1323187,1
215964524,1372593,1
215964524,1539017,1
215964524,1647068,1
215964524,53715833,1
215964524,226803742,1
215964524,280954229,1
215966062,259937,1
215966062,1087848,1
215966062,1503339,1
215966062,166587453,1
215969423,1136401,1
215969423,1203943,1
215969423,1205123,1
215969423,1355341,1
215969423,1356358,1
215969423,1460795,1
215969423,1633051,1
215969423,1801155,1
215969423,1968382,1
215969423,28586258,1
215969423,93467693,1
215969423,109342033,1
215969423,114338886,1
215969423,127548830,1
215969423,179734240,1
215975075,6252,1
215975075,1010059,1
215975075,1023719,1
215975075,1026321,1
215975075,1028011,1
215975075,1118426,1
215975075,1224712,1
215975075,1262825,1
215975075,1585271,1
215975075,1725215,1
215975075,1743240,1
215975075,1844916,1
215975075,78498491,1
215975075,215977780,1
215977780,6252,1
215977780,1023719,1
215977780,1262825,2
215977780,250786713,1
215990983,329293558,1
215991689,1793270,1
215992259,1793270,1
215992259,215991689,1
215993710,1135647,1
215993710,1665313,1
215993710,1731189,1
215993710,1860881,1
215993710,192385146,1
216018343,1009751,1
216018343,1207080,1
216018343,1389440,1
216018343,1450042,1
216018343,1605501,1
216018343,1639383,1
216018343,1646357,1
216018343,1680138,1
216018343,1864547,1
216018343,24900474,1
216018343,25555455,1
216018343,59778955,1
216018343,59798611,1
216018343,153908634,1
216018343,215674526,1
216020444,27747237,1
216020444,216020364,1
216033030,1098267,2
216033030,21582503,1
216033030,36985848,1
216045147,1183824,1
216045147,1255200,1
216045147,1411053,1
216045147,161822190,1
216045147,397266035,1
216050350,1647068,1
216136518,1048626,2
216136518,1792805,1
216136518,221576584,1
216136518,277646542,1
216162123,262966456,1
216247259,1069006,1
216247259,1120745,1
216247259,1379524,1
216247259,1411464,1
216247259,1587967,1
216247259,201209980,1
216247259,278592855,1
216247259,386920302,1
216247259,388073617,1
216271187,1406833,1
216271187,235047350,1
216283444,1421949,1
216283444,1598743,1
216283958,1281638,1
216283958,1413826,1
216283958,1421732,1
216283958,1485415,1
216283958,1637666,1
216283958,1702380,1
216283958,1812884,1
216283958,50336611,1
216283958,73971052,1
216283958,85746931,1
216283958,166587713,1
216283958,191799166,1
216283958,241804260,1
216283958,387243849,1
216284640,191588092,1
216299469,1009942,1
216299469,1161160,1
216299469,1282414,1
216299469,1287367,1
216299469,1343252,1
216299469,1351460,1
216299469,1358652,1
216299469,1387675,1
216299469,1413460,1
216299469,1417565,1
216299469,1420924,1
216299469,1506435,1
216299469,1627013,1
216299469,1711358,1
216299469,1744598,1
216299469,18837569,1
216300411,1457751,1
216333909,1051346,1
216333909,1493678,1
216333909,1522398,1
216333909,1634094,1
216333909,1695940,1
216333909,1715114,1
216333909,1769443,1
216333909,180847246,1
216336136,1495546,1
216336136,21664637,1
216337615,828650,1
216337615,1055931,1
216337615,1125282,1
216337615,1201440,1
216337615,1272163,1
216337615,1340634,1
216337615,1364013,1
216337615,1374667,1
216337615,1390998,1
216337615,1425573,1
216337615,1460795,1
216337615,1462406,1
216337615,1568182,1
216337615,1671111,1
216337615,1682667,1
216337615,1719267,1
216337615,1784933,1
216337615,215836576,1
216337615,216340795,1
